"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"4776",62678,"non-functional",-9.50756402,33.69636158,"Mbeya","vwc","dry",0,"Other","GOVERNMENT OF TANZANIA"
"4777",24407,"functional",-9.53803983,33.80452114,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4778",42722,"functional",-9.56713071,33.83682156,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4779",8755,"functional",-9.56479773,33.82501961,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4780",7135,"functional",-9.48847182,33.6834043,"Mbeya","vwc","enough",0,"Other","Other"
"4781",54054,"functional-needs-repair",-9.49279295,33.68244023,"Mbeya","vwc","enough",0,"Other","Other"
"4782",65010,"functional",-9.48784337,33.68333638,"Mbeya","vwc","enough",0,"Other","Other"
"4783",72003,"non-functional",-9.56379197,33.8212583,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4784",56337,"functional",-9.56742396,33.83897487,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4785",57351,"functional",-9.49038145,33.68152534,"Mbeya","vwc","enough",0,"Other","Other"
"4786",29246,"functional",-9.56566929,33.83983362,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4787",57391,"non-functional",-9.48814033,33.6817883,"Mbeya","vwc","enough",0,"Other","Other"
"4788",110,"functional-needs-repair",-9.5536467,33.81811165,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4789",5109,"functional",-9.55864202,33.80895267,"Mbeya","vwc","dry",0,"DWE","TASAF"
"4790",57878,"functional",-9.49012894,33.6834512,"Mbeya","vwc","enough",0,"Other","Other"
"4791",39389,"non-functional",-9.49201243,33.68532572,"Mbeya","vwc","enough",0,"Other","Other"
"4792",70605,"functional-needs-repair",-9.5631683,33.82506159,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4793",34053,"functional",-9.48911066,33.68170607,"Mbeya","vwc","enough",0,"Other","GOVERNMENT OF TANZANIA"
"4794",16988,"functional",-9.56808351,33.84592119,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4795",4130,"functional",-9.53028268,33.81965433,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4796",21824,"functional",-9.48980676,33.68314447,"Mbeya","vwc","enough",0,"Other","Other"
"4797",63847,"functional",-9.53695142,33.80037278,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4798",7487,"functional",-9.52430557,33.88297118,"Mbeya","water authority","enough",0,"DWE","Other"
"4799",66458,"non-functional",-9.48422564,33.87874649,"Mbeya","water authority","enough",0,"Other","Other"
"4800",11728,"functional",-9.48238352,33.88071054,"Mbeya","water authority","enough",0,"Other","Other"
"4801",9961,"non-functional",-9.48555103,33.87442179,"Mbeya","vwc","enough",0,"Other","Other"
"4802",56916,"functional",-9.51223392,33.91437302,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4803",4110,"non-functional",-9.48577468,33.87338367,"Mbeya","water authority","enough",0,"Other","Other"
"4804",62124,"functional",-9.5168222,33.87794633,"Mbeya","water authority","enough",0,"Other","Other"
"4805",34888,"non-functional",-9.45691833,33.8843071,"Mbeya","vwc","enough",0,"DWE","Other"
"4806",29260,"functional",-9.48422789,33.87282473,"Mbeya","water authority","enough",0,"Other","Other"
"4807",54491,"non-functional",-9.52701247,33.88448621,"Mbeya","water authority","enough",0,"Other","Other"
"4808",28427,"functional",-9.51596187,33.91228053,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4809",42207,"functional",-9.48315073,33.88220008,"Mbeya","water authority","enough",0,"Other","Other"
"4810",9903,"functional",-9.57148615,33.77509415,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4811",36098,"functional",-9.58144946,33.83607899,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4812",23050,"non-functional",-9.63860085,33.8891648,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4813",3152,"functional-needs-repair",-9.58914387,33.84493062,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4814",63785,"non-functional",-9.57549141,33.78727559,"Mbeya","vwc","insufficient",0,"Other","DANIDA"
"4815",46042,"functional",-9.64936555,33.89360067,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4816",51117,"non-functional",-9.61870727,33.84917871,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4817",46362,"functional",-9.59732235,33.8496713,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4818",5274,"functional",-9.57280373,33.77487391,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4819",58005,"non-functional",-9.64483139,33.89177033,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4820",64712,"non-functional",-9.57428548,33.77047843,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4821",70088,"functional",-9.60369272,33.84765911,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4822",7735,"non-functional",-9.57181683,33.80890208,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4823",37152,"functional",-9.57621864,33.80348073,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4824",13955,"functional",-9.57083447,33.77550265,"Mbeya","vwc","insufficient",0,"Other","DANIDA"
"4825",62429,"functional",-9.46878869,33.81968916,"Mbeya","vwc","enough",0,"Other","Other"
"4826",39772,"functional",-9.50582946,33.78445334,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4827",55848,"non-functional",-9.45069964,33.80948768,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4828",19241,"non-functional",-9.50675562,33.7915216,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4829",61105,"functional",-9.49779675,33.79020068,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4830",36382,"functional",-9.52693423,33.78674336,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4831",69054,"functional",-9.48891792,33.81252533,"Mbeya","vwc","dry",0,"Other","Other"
"4832",1558,"functional",-9.51495814,33.80258962,"Mbeya","vwc","dry",0,"Other","Other"
"4833",55179,"functional",-9.46699465,33.80108992,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4834",56549,"functional",-9.50117497,33.80093766,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4835",62915,"functional",-9.45600912,33.82731684,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4836",10459,"functional",-9.48046364,33.81108983,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4837",1798,"functional-needs-repair",-9.51398234,33.80991266,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4838",4342,"functional",-9.48501746,33.81120517,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4839",8314,"non-functional",-9.47418228,33.80721007,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4840",56060,"functional",-9.51842989,33.78967094,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4841",68064,"non-functional",-9.5005852,33.82759561,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4842",13260,"functional",-9.45766298,33.80715658,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4843",73548,"functional",-9.46212175,33.88304551,"Mbeya","water authority","enough",0,"DWE","Other"
"4844",54143,"non-functional",-9.48785717,33.91292754,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4845",28284,"functional-needs-repair",-9.45557202,33.90257837,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4846",14685,"functional",-9.44403753,33.88493169,"Mbeya","vwc","enough",0,"DWE","Other"
"4847",64380,"functional",-9.49269353,33.91263973,"Mbeya","vwc","enough",0,"Other","Other"
"4848",61253,"functional-needs-repair",-9.50258685,33.91385533,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4849",21768,"functional",-9.45233929,33.90163008,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4850",32,"non-functional",-9.45726048,33.88633448,"Mbeya","vwc","enough",0,"DWE","Other"
"4851",23627,"functional",-9.45486057,33.89297153,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4852",57331,"functional",-9.42750951,33.90777163,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4853",52523,"functional",-9.47635817,33.89961882,"Mbeya","vwc","enough",0,"Other","Other"
"4854",12954,"non-functional",-9.43339211,33.87712267,"Mbeya","vwc","enough",0,"DWE","Other"
"4855",31392,"functional",-9.60043249,33.93491156,"Mbeya","vwc","enough",0,"Other","TASAF"
"4856",18927,"functional",-9.6164126,33.89927023,"Mbeya","vwc","enough",0,"Other","Other"
"4857",35699,"functional",-9.59580887,33.92419486,"Mbeya","vwc","enough",0,"Other","Other"
"4858",54524,"non-functional",-9.60234104,33.93505461,"Mbeya","vwc","enough",0,"Other","TASAF"
"4859",51759,"functional",-9.62093824,33.95264571,"Mbeya","vwc","enough",0,"Other","TASAF"
"4860",52999,"functional",-9.59596324,33.93653946,"Mbeya","vwc","enough",0,"Other","TASAF"
"4861",20748,"functional",-9.58997021,33.93162312,"Mbeya","vwc","dry",0,"Other","TASAF"
"4862",38437,"non-functional",-9.60896699,33.91166976,"Mbeya","vwc","dry",0,"Other","Other"
"4863",40062,"non-functional",-9.62901575,33.8200075,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4864",25082,"functional",-9.58382906,33.77848981,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4865",39876,"functional",-9.64162873,33.84012888,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4866",15874,"non-functional",-9.67188159,33.88171257,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4867",50648,"functional",-9.61971923,33.81700782,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4868",21321,"non-functional",-9.64868115,33.84889455,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4869",56474,"functional-needs-repair",-9.63871517,33.84282379,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4870",59965,"functional",-9.66903381,33.87511174,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4871",21924,"functional",-9.58177263,33.7775658,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4872",26308,"non-functional",-9.58063594,33.78243531,"Mbeya","water authority","dry",0,"DWE","Other"
"4873",45543,"functional",-9.63171665,33.83695729,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4874",13911,"functional",-9.70238194,33.92306511,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4875",25957,"functional",-9.69826131,33.91694483,"Mbeya","vwc","dry",0,"DWE","Other"
"4876",13140,"functional",-9.69181535,33.91849273,"Mbeya","vwc","dry",0,"Other","Other"
"4877",26830,"functional",-9.6914958,33.918496,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4878",64576,"functional-needs-repair",-9.58683478,33.78106269,"Mbeya","water authority","insufficient",0,"Other","DANIDA"
"4879",67707,"non-functional",-9.58096147,33.9035135,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4880",58726,"functional",-9.57931249,33.90677143,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4881",7181,"functional",-9.58764807,33.88336149,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4882",73564,"functional",-9.5884459,33.89195545,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4883",60079,"non-functional",-9.6033114,33.86222955,"Mbeya","water authority","dry",0,"Other","Other"
"4884",13232,"functional",-9.59782691,33.86085101,"Mbeya","water authority","dry",0,"Other","Other"
"4885",18763,"functional",-9.59702963,33.8649903,"Mbeya","water authority","dry",0,"Other","Other"
"4886",13161,"functional",-9.59404842,33.85267584,"Mbeya","water authority","dry",0,"Other","Other"
"4887",64647,"functional",-9.58024743,33.87791832,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4888",38392,"non-functional",-9.49994335,33.96063656,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4889",9055,"non-functional",-9.50039782,34.00569951,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4890",51412,"functional",-9.5001778,33.95582047,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4891",16410,"functional-needs-repair",-9.48955723,33.97649301,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4892",56587,"non-functional",-9.50134397,33.93912054,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4893",15897,"functional",-9.49770194,33.94257659,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4894",66990,"non-functional",-9.49903451,33.92920164,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4895",35356,"functional",-9.48468709,33.97137308,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4896",47663,"functional-needs-repair",-9.49089345,33.97866131,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4897",39202,"non-functional",-9.49251203,33.97878889,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4898",17938,"non-functional",-9.50285176,33.9996909,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4899",10738,"functional-needs-repair",-9.49174669,33.96527381,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4900",66767,"functional",-9.49569802,33.95051974,"Mbeya","vwc","enough",0,"Other","DANIDA"
"4901",66269,"non-functional",-9.50026043,33.95474102,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4902",29592,"functional",-9.50351116,33.95208955,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4903",44998,"functional",-9.43953156,33.91997086,"Mbeya","vwc","enough",0,"Other","Other"
"4904",8369,"functional",-9.48405054,33.93852428,"Mbeya","vwc","dry",0,"Other","Other"
"4905",507,"non-functional",-9.48256962,33.94311547,"Mbeya","vwc","dry",0,"Other","Other"
"4906",14044,"functional",-9.40484212,33.95395143,"Mbeya","vwc","enough",0,"Other","Other"
"4907",31824,"non-functional",-9.4285444,33.92079303,"Mbeya","vwc","dry",0,"Other","Other"
"4908",49814,"non-functional",-9.44543453,33.94253789,"Mbeya","vwc","enough",0,"Other","Other"
"4909",31549,"non-functional",-9.43493329,33.94574853,"Mbeya","vwc","enough",0,"Other","Other"
"4910",7927,"non-functional",-9.43926877,33.94557918,"Mbeya","vwc","enough",0,"Other","Other"
"4911",56871,"functional",-9.45691583,33.92694733,"Mbeya","vwc","enough",0,"Other","Other"
"4912",32593,"non-functional",-9.44114631,33.96208743,"Mbeya","vwc","enough",0,"Other","Other"
"4913",32168,"functional",-9.44306922,33.94299477,"Mbeya","vwc","dry",0,"Other","Other"
"4914",26399,"functional-needs-repair",-9.47776031,33.90647476,"Mbeya","vwc","dry",0,"Other","Other"
"4915",28860,"non-functional",-9.45145971,33.92574841,"Mbeya","vwc","enough",0,"Other","Other"
"4916",71083,"functional",-9.46805174,33.93924786,"Mbeya","vwc","enough",0,"Other","Other"
"4917",24437,"non-functional",-9.42639894,33.93005472,"Mbeya","vwc","dry",0,"Other","Other"
"4918",67164,"functional",-9.4545342,33.91044502,"Mbeya","vwc","dry",0,"Other","Other"
"4919",32895,"functional",-9.47446919,33.90955841,"Mbeya","vwc","dry",0,"Other","Other"
"4920",33546,"functional",-9.44712382,33.94707845,"Mbeya","vwc","enough",0,"Other","Other"
"4921",2498,"non-functional",-9.4910908,33.93351292,"Mbeya","vwc","dry",0,"Other","Other"
"4922",72355,"non-functional",-9.43757416,33.96082053,"Mbeya","vwc","enough",0,"Other","Other"
"4923",62456,"non-functional",-9.48658119,33.958229,"Mbeya","vwc","dry",0,"Other","Other"
"4924",23929,"functional",-9.42129391,33.94309774,"Mbeya","vwc","enough",0,"Other","Other"
"4925",3866,"non-functional",-9.45845991,33.91061728,"Mbeya","vwc","dry",0,"Other","Other"
"4926",25929,"non-functional",-9.41998343,33.9273272,"Mbeya","vwc","dry",0,"Other","Other"
"4927",6078,"functional",-9.4570574,33.94938078,"Mbeya","vwc","enough",0,"Other","Other"
"4928",3830,"functional",-9.4873863,33.95376734,"Mbeya","vwc","dry",0,"Other","Other"
"4929",29884,"non-functional",-9.41590636,33.92716448,"Mbeya","vwc","enough",0,"Other","Other"
"4930",43074,"non-functional",-9.41918045,33.95559442,"Mbeya","vwc","enough",0,"Other","Other"
"4931",46795,"non-functional",-9.42222873,33.94712636,"Mbeya","vwc","enough",0,"Other","Other"
"4932",71685,"non-functional",-9.43645214,33.93523482,"Mbeya","vwc","enough",0,"Other","Other"
"4933",21308,"functional",-9.46617689,34.00201511,"Mbeya","vwc","dry",0,"Other","Other"
"4934",45039,"functional",-9.49210501,34.02159126,"Mbeya","vwc","enough",0,"Other","Other"
"4935",31189,"functional",-9.46275862,34.00996767,"Mbeya","vwc","enough",0,"Other","Other"
"4936",31362,"non-functional",-9.40984589,33.95947775,"Mbeya","vwc","enough",0,"Other","Other"
"4937",12826,"functional",-9.49093481,34.03099127,"Mbeya","vwc","dry",0,"Other","Other"
"4938",3404,"non-functional",-9.42056319,33.96197085,"Mbeya","vwc","enough",0,"Other","Other"
"4939",15480,"functional",-9.43874486,33.97517234,"Mbeya","vwc","dry",0,"Other","Other"
"4940",9216,"functional",-9.428738,33.97323066,"Mbeya","vwc","dry",0,"Other","Other"
"4941",4741,"non-functional",-9.48143023,34.01835556,"Mbeya","vwc","enough",0,"Other","Other"
"4942",39054,"functional",-9.41649649,33.97043189,"Mbeya","vwc","enough",0,"Other","Other"
"4943",73152,"functional",-9.42627039,33.97015544,"Mbeya","vwc","enough",0,"Other","Other"
"4944",41219,"functional",-9.41451742,33.96765637,"Mbeya","vwc","enough",0,"Other","Other"
"4945",40499,"functional",-9.4152467,33.95918406,"Mbeya","vwc","dry",0,"Other","Other"
"4946",37568,"non-functional",-9.52579435,33.82383686,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4947",24729,"non-functional",-9.55325692,33.94213691,"Mbeya","vwc","dry",0,"DWE","Other"
"4948",70813,"non-functional",-9.52715045,33.85924325,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4949",40624,"non-functional",-9.55216621,33.84850587,"Mbeya","vwc","dry",0,"Other","Other"
"4950",2407,"functional",-9.52753729,33.82650518,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4951",4426,"non-functional",-9.54020596,33.92216384,"Mbeya","vwc","dry",0,"DWE","Other"
"4952",39846,"functional",-9.54251494,33.83836566,"Mbeya","vwc","dry",0,"Other","Other"
"4953",11922,"functional",-9.57398053,33.74298889,"Mbeya","water authority","enough",0,"Other","Other"
"4954",37257,"functional",-9.57062625,33.71967896,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4955",37403,"non-functional",-9.56983955,33.71588867,"Mbeya","water authority","enough",0,"Other","Other"
"4956",58117,"functional",-9.57232451,33.74113386,"Mbeya","water authority","enough",0,"Other","Other"
"4957",10525,"non-functional",-9.56906806,33.72095273,"Mbeya","water authority","enough",0,"Other","Other"
"4958",11628,"non-functional",-9.57448643,33.71876067,"Mbeya","water authority","enough",0,"Other","Other"
"4959",23793,"functional",-9.56985946,33.74289497,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4960",8672,"functional",-9.55836672,33.73346406,"Mbeya","water authority","enough",0,"Other","Other"
"4961",12468,"non-functional",-9.5734652,33.75599809,"Mbeya","water authority","enough",0,"Other","Other"
"4962",52317,"non-functional",-9.56609162,33.74104937,"Mbeya","water authority","enough",0,"Other","Other"
"4963",52813,"functional-needs-repair",-9.53893254,33.70254277,"Mbeya","water authority","enough",0,"Other","Other"
"4964",33901,"functional",-9.55869163,33.74398092,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4965",65349,"functional",-9.55551078,33.72540144,"Mbeya","water authority","dry",0,"Other","DANIDA"
"4966",18385,"functional",-9.57782735,33.7407492,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4967",42472,"functional",-9.57225129,33.74555021,"Mbeya","water authority","enough",0,"Other","Other"
"4968",28465,"non-functional",-9.65453557,33.90541453,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4969",22938,"functional-needs-repair",-9.65526272,33.93101658,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4970",25647,"non-functional",-9.66143545,33.90462415,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4971",67913,"functional",-9.64954247,33.93129725,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4972",49514,"functional",-9.65079966,33.90202306,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4973",26313,"functional",-9.65136039,33.93627305,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4974",26014,"non-functional",-9.66596966,33.93388342,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4975",62469,"functional",-8.8519077,34.01668154,"Mbeya","vwc","seasonal",0,"Other","Other"
"4976",68999,"non-functional",-8.68576749,34.04633457,"Mbeya","vwc","enough",0,"Other","Other"
"4977",21889,"functional",-8.82980384,34.0630741,"Mbeya","vwc","insufficient",0,"Other","Other"
"4978",11651,"non-functional",-8.85902857,34.03174442,"Mbeya","vwc","seasonal",0,"Other","Other"
"4979",62938,"non-functional",-8.8527058,34.01894849,"Mbeya","vwc","seasonal",0,"Other","Other"
"4980",56540,"functional-needs-repair",-8.85431536,34.02038314,"Mbeya","vwc","seasonal",0,"Other","Other"
"4981",48203,"functional",-8.85159012,34.01930653,"Mbeya","vwc","seasonal",0,"Other","Other"
"4982",56454,"non-functional",-8.85407738,34.01425145,"Mbeya","vwc","seasonal",0,"Other","Other"
"4983",47297,"non-functional",-8.85620926,34.0175888,"Mbeya","vwc","seasonal",0,"Other","Other"
